loss,val_loss
0.078499935567379,0.20320838689804077
0.041421931236982346,0.013385171070694923
0.05191482976078987,0.0029711700044572353
0.02362179569900036,0.008682436309754848
0.021445514634251595,0.006297330372035503
0.023143140599131584,0.005835455842316151
0.017906568944454193,0.0161272119730711
0.019702324643731117,0.010351467877626419
0.011134005151689053,0.004003521520644426
0.01166950911283493,0.0034165936522185802
0.011681613512337208,0.004088073968887329
0.010630865581333637,0.005845487117767334
0.012869137339293957,0.006103041116148233
0.011206512339413166,0.00462501822039485
0.008779863826930523,0.00427816528826952
0.009538195095956326,0.006336109712719917
0.006164283026009798,0.010685522109270096
0.009256909601390362,0.011593795381486416
