loss,val_loss
0.15191052854061127,0.0947904884815216
0.05241492763161659,0.017266247421503067
0.030867015942931175,0.006573955994099379
0.030850842595100403,0.057378556579351425
0.023577271029353142,0.002278747735545039
0.01683046855032444,0.0007067979895509779
0.012010973878204823,0.0007513483869843185
0.010619932785630226,0.0026534462813287973
0.01741674542427063,0.00031254166970029473
0.008364350534975529,0.0003870712243951857
0.009706458076834679,0.0038291807286441326
0.00996775645762682,0.004614256788045168
0.006041936110705137,0.00030478276312351227
0.006718763615936041,0.0009415090316906571
0.007474173791706562,0.0002645434869918972
0.008638055995106697,0.000496675493195653
0.0077847568318247795,0.0009182415087707341
0.008347094990313053,0.0011821843218058348
0.005648050457239151,0.0006146703381091356
0.006386094260960817,0.0006753790657967329
0.006989627610892057,0.0014283270575106144
0.007912891916930676,0.000283234054222703
0.006377168465405703,0.0008351056603714824
0.005440904293209314,0.0003022321034222841
0.007225374225527048,0.0022764336317777634
0.006028488278388977,0.0006309108575806022
0.005968230310827494,0.0029333948623389006
0.007623767480254173,0.0018107382347807288
0.007199821062386036,0.0013931875582784414
0.005692366510629654,0.0012903502210974693
