loss,val_loss
0.14537413418293,0.10101467370986938
0.04078805074095726,0.023904554545879364
0.029178757220506668,0.004215158987790346
0.030279483646154404,0.023539608344435692
0.017648423090577126,0.001550307497382164
0.015536540187895298,0.004635610152035952
0.01139351911842823,0.004686194472014904
0.010273576714098454,0.006700507830828428
0.016407817602157593,0.0003096626023761928
0.006990029476583004,0.0005728636751882732
0.010755258612334728,0.0007386818761005998
0.010019978508353233,0.0005701715708710253
0.006315814796835184,0.003436603583395481
0.0057729147374629974,0.004371196031570435
0.006765550468116999,0.0012710177106782794
0.008837239816784859,0.00045808174763806164
0.0067566391080617905,0.002010649535804987
0.006799160037189722,0.00034310706541873515
0.005830172449350357,0.00047846577945165336
0.006815677974373102,0.002783248433843255
0.005355199333280325,0.0002510990889277309
0.007340927142649889,0.0013270335039123893
0.006053013261407614,0.002175598405301571
0.005085158161818981,0.0002754720044322312
0.006409873720258474,0.00640703784301877
0.005837989971041679,0.001175701036117971
0.005610502790659666,0.0010002864291891456
0.007105937693268061,0.006589406635612249
0.007710873149335384,0.0005632572574540973
0.005858582444489002,0.00018188719695899636
0.004290316253900528,0.00019335457182023674
0.005065710749477148,0.00038592249620705843
0.003786860266700387,0.0016011567786335945
0.004768881946802139,0.0014035518979653716
0.003290632739663124,0.0026091516483575106
0.00545863714069128,0.0015511477831751108
0.0037206269335001707,0.0002613197430036962
0.006318321917206049,0.00014719048340339214
0.0038408839609473944,0.0030080860015004873
0.005389810539782047,0.0005907759768888354
0.003833552123978734,0.0004932452575303614
0.00615957984700799,0.0001771296956576407
0.003957279026508331,0.0002728381659835577
0.005154269747436047,0.0010865976801142097
0.00441933935508132,0.001130250166170299
0.004102025646716356,0.0011563298758119345
0.0034490402322262526,0.00018115865532308817
0.0030108527280390263,0.00032339009339921176
0.004116551950573921,0.00025602421374060214
0.0037205880507826805,0.0004077813937328756
0.004189151339232922,0.00013951235450804234
0.0035812598653137684,0.0015762723051011562
0.004898844286799431,0.0009485805057920516
0.0034262393601238728,0.00013327226042747498
0.004723689053207636,0.0015241981018334627
0.0041964855045080185,0.00015319873637054116
0.0027281197253614664,0.005984136369079351
0.004746359307318926,0.0002751327701844275
0.0034731223713606596,0.00015048484783619642
0.0030682533979415894,0.0002295032172696665
0.004878796171396971,0.0005013773334212601
0.003957572393119335,0.00032159319380298257
0.004298593383282423,0.003872314002364874
0.004556627012789249,0.0005163652822375298
0.0054555246606469154,0.00023990857880562544
0.0045060631819069386,0.002136792289093137
0.004242070950567722,0.0003131869889330119
0.004487094469368458,0.001116776722483337
0.0034170590806752443,0.0012066622730344534
