loss,val_loss
0.10274388641119003,0.14973977208137512
0.06137716397643089,0.06695376336574554
0.05197032913565636,0.006620285101234913
0.03294473513960838,0.03235373646020889
0.02670442871749401,0.017970535904169083
0.018887296319007874,0.019717834889888763
0.01680820621550083,0.032675087451934814
0.017428452149033546,0.03445839136838913
0.01958068646490574,0.020730067044496536
0.014136563055217266,0.00859505869448185
0.015305675566196442,0.003510387148708105
0.009053190238773823,0.003637803252786398
0.012635638006031513,0.004504032898694277
0.013891790993511677,0.004881817381829023
0.01242815237492323,0.003608958562836051
0.011626874096691608,0.0032009417191147804
0.00779700605198741,0.004180002957582474
0.009387731552124023,0.008393012918531895
0.006194854620844126,0.008269359357655048
0.007763795554637909,0.008654048666357994
0.005552308633923531,0.009264915250241756
0.006261161994189024,0.011185773648321629
0.008585128001868725,0.010001101531088352
0.006854923442006111,0.006141097284853458
0.004646092653274536,0.003722263965755701
0.006215157452970743,0.0037277028895914555
0.00549323158338666,0.003341836389154196
0.004854670260101557,0.002666669897735119
0.005181693937629461,0.004101705737411976
0.0061950720846652985,0.0026844963431358337
0.004611861892044544,0.002338085090741515
0.0037123465444892645,0.0032562182750552893
0.005649243015795946,0.002742237877100706
0.004623478278517723,0.003308612620458007
0.005084548145532608,0.007487664930522442
0.005060475319623947,0.008858135901391506
0.00455597834661603,0.0060934084467589855
0.005835806485265493,0.00663271639496088
0.006201150361448526,0.009923424571752548
0.007127915043383837,0.004442259669303894
0.004342261236160994,0.00244537484832108
0.0027960173320025206,0.0025435457937419415
0.0036693334113806486,0.0032036060001701117
0.006031055003404617,0.0034507825039327145
0.004185441881418228,0.0037227547727525234
0.005211599171161652,0.0029545945581048727
