loss,val_loss
0.055746618658304214,0.011988426558673382
0.04693368449807167,0.000896729005035013
0.02666424959897995,0.009126689285039902
0.024654101580381393,0.0022307592444121838
0.02077697589993477,0.003350459737703204
0.014108997769653797,0.003109939396381378
0.013912040740251541,0.009182566776871681
0.011114914901554585,0.005028367042541504
0.01316628698259592,0.0025065920781344175
0.010863631963729858,0.0036839002277702093
0.00971251167356968,0.0005108062759973109
0.009819471277296543,0.00230195838958025
0.006057490594685078,0.000688705244101584
0.006306168623268604,0.004038325976580381
0.00618987949565053,0.004289666190743446
0.010483408346772194,0.0006137240561656654
0.00891929306089878,0.0009836299577727914
0.006554701365530491,0.0056578307412564754
0.009593711234629154,0.0030655739828944206
0.006414636038243771,0.0012363813584670424
0.005857056472450495,0.001990830758586526
0.006599827203899622,0.005473012570291758
0.005270402412861586,0.0009673566673882306
0.005456887185573578,0.0002603002649266273
0.00542451674118638,0.0009683833923190832
0.0035981987603008747,0.000987201347015798
0.0055735353380441666,0.00663893623277545
0.00727912737056613,0.0003814665542449802
0.004427117295563221,0.0005342036602087319
0.006925793364644051,0.00024845064035616815
0.0039419131353497505,0.005727287381887436
0.004854429047554731,0.003622386371716857
0.004508653189986944,0.00643454072996974
0.004971113055944443,0.00040815852116793394
0.004378332290798426,0.00017475910135544837
0.0031327116303145885,0.002336891833692789
0.005243944935500622,0.0004525691911112517
0.004969775676727295,0.0017659225268289447
0.0026741072069853544,0.0012653764570131898
0.004074418917298317,0.0021738421637564898
0.004874201025813818,0.00043196885962970555
0.0033909103367477655,0.0009139128960669041
0.003347968216985464,0.0005288295214995742
0.004204052034765482,0.0014356967294588685
0.004273694008588791,0.0002725718077272177
0.0046943193301558495,0.0005562566802836955
0.003837801516056061,0.00276190391741693
0.0044442107900977135,0.000508607947267592
0.0035260089207440615,0.0022805514745414257
0.0041628647595644,0.001451885444112122
