loss,val_loss
0.12770475447177887,0.03261786326766014
0.030821306630969048,0.02169021964073181
0.023273581638932228,0.0007011236739344895
0.011761806905269623,0.0034617132041603327
0.010608200915157795,0.009031781926751137
0.007511996664106846,0.009734934195876122
0.008791462518274784,0.002525562420487404
0.007666904013603926,0.004941264633089304
0.0075119794346392155,0.003209527116268873
0.007683195173740387,0.0034320582635700703
0.0062981657683849335,0.0038337602745741606
0.007718350738286972,0.0010782621102407575
0.006103703286498785,0.003345989156514406
0.006639836356043816,0.002914797281846404
0.004336102399975061,0.0011093203211203218
0.0041943760588765144,0.0016222847625613213
0.006512796971946955,0.0029632484074681997
0.007557174656540155,0.0020655866246670485
