loss,val_loss
0.07921886444091797,0.013474452309310436
0.034302566200494766,0.005087563302367926
0.017042703926563263,0.0007183885318227112
0.012767400592565536,0.006693857256323099
0.006639075465500355,0.03377179428935051
0.007613092195242643,0.008058406412601471
0.013727890327572823,0.015096155926585197
0.00826751533895731,0.009162843227386475
0.01002294011414051,0.0024770975578576326
0.005842040292918682,0.0023009914439171553
0.00679887505248189,0.005889270920306444
0.005605481099337339,0.010440233163535595
0.005068240221589804,0.010485440492630005
0.006865846924483776,0.004560979548841715
0.006023138761520386,0.0005912047927267849
0.004372911993414164,0.003976756706833839
0.005046589765697718,0.004857424646615982
0.004470895044505596,0.007835257798433304
0.00646891538053751,0.00198970059864223
0.0046934643760323524,0.0013212530175223947
0.00424592848867178,0.004006929229944944
0.005434381775557995,0.009959666058421135
0.00596764637157321,0.00406321045011282
0.004972682800143957,0.003972539212554693
0.004854509141296148,0.0011897677322849631
0.00629716832190752,0.004415053408592939
0.004188526421785355,0.005340503063052893
0.00551230413839221,0.001632427447475493
0.005248335190117359,0.006037876475602388
0.004757551942020655,0.0022952482104301453
