loss,val_loss
0.045242153108119965,0.02539609931409359
0.022255389019846916,0.01340650487691164
0.009904314763844013,0.007533061318099499
0.00877070426940918,0.02183946780860424
0.007576165720820427,0.011116101406514645
0.0056948065757751465,0.0009617001051083207
0.007683961186558008,0.0052476609125733376
0.006042116321623325,0.005656688939779997
0.0075588831678032875,0.008600853383541107
0.004840611480176449,0.0028245558496564627
0.005793202202767134,0.007007278501987457
0.0055268295109272,0.0070449053309857845
0.004518614150583744,0.007652235217392445
0.005553055554628372,0.008654674515128136
0.004830000456422567,0.0016964998794719577
0.003327656304463744,0.007451301906257868
0.005175132304430008,0.003822438418865204
0.004489039536565542,0.007704353425651789
0.005525008775293827,0.003159361658617854
0.004541541449725628,0.0017579036066308618
0.004179100971668959,0.005849827080965042
